A2PN55MTK1BIL5,B001B04Z2M,5.0,0.15857142857142856
A2PN55MTK1BIL5,B002ANA70I,5.0,0.038888888888888896
A12TD44X9ENINP,B001BCOZ70,5.0,0.24444444444444446
A12TD44X9ENINP,B001BCWAFY,5.0,0.21000000000000002
A2YVATF6ZABDFU,B004P8JMZC,1.0,-0.17730769230769236
A2YVATF6ZABDFU,B004Y8TYZQ,1.0,-0.22000000000000003
A2YVATF6ZABDFU,B00D8GEWT8,3.0,-0.0050000000000000044
AJBVOWKRNT9CS,B0002AB9FS,5.0,0.4444444444444444
AJBVOWKRNT9CS,B000W5N2D0,4.0,-0.06759259259259258
AJBVOWKRNT9CS,B007794QTS,5.0,0.05370370370370371
A3AJCNF56KL0B3,B0000TSQ6G,5.0,0.22999999999999998
A3AJCNF56KL0B3,B004LWEUUY,5.0,0.203125
A3AJCNF56KL0B3,B004QLX0LA,4.0,0.09166666666666667
A3AJCNF56KL0B3,B004QM0OFY,5.0,-0.008333333333333331
A2PL7PRJDL5CCY,B001F2I9YG,4.0,0.2813852813852814
A2PL7PRJDL5CCY,B003C5TCYU,5.0,0.3979166666666667
AV1I4T9C0C3PH,B000GEYWV8,5.0,0.5
AV1I4T9C0C3PH,B000WFKERM,5.0,0.32222222222222224
AV1I4T9C0C3PH,B001VJ0ERI,5.0,0.30238095238095236
AV1I4T9C0C3PH,B005HUVW46,5.0,0.23072916666666665
A33AQPJYH7UUXR,B0002AB9FS,5.0,0.20642773892773894
A33AQPJYH7UUXR,B002AYGFP8,4.0,0.04348776223776223
A33AQPJYH7UUXR,B003ALMW0M,3.0,0.1982456140350877
AN4HRAGRHHX1H,B001VJ0B0I,5.0,0.20694444444444446
AN4HRAGRHHX1H,B002CJIPEK,3.0,0.18076923076923077
A16YU3GRGCD95S,B001F2I9YG,5.0,0.241820987654321
A16YU3GRGCD95S,B001VJ0B0I,4.0,0.0904464285714286
A16YU3GRGCD95S,B002CJIPEK,4.0,0.08361111111111112
A16YU3GRGCD95S,B004QM0OFY,4.0,-0.07708333333333334
A16YU3GRGCD95S,B007OT50QY,4.0,0.003802910052910058
A2TXBINZ5YMGAE,B000N5XCQG,3.0,0.12585034013605442
A2TXBINZ5YMGAE,B004P8JNCY,5.0,0.30333333333333334
A2XLNLJQ3287RW,B00009OLE2,5.0,0.24397773279352225
A2XLNLJQ3287RW,B0018CK0EU,5.0,0.25340909090909086
A2N4BCGELY5SF6,B0000AH3QT,1.0,0.0695601851851852
A2N4BCGELY5SF6,B000LURXOK,5.0,0.057142857142857155
A2N4BCGELY5SF6,B001QCKS4O,1.0,0.17462121212121215
A2C6P5970X2P2T,B000NVBVCC,5.0,0.3583333333333334
A2C6P5970X2P2T,B0018CK0EU,5.0,0.1619047619047619
A2C6P5970X2P2T,B0018CK0G8,5.0,0.32499999999999996
A2C6P5970X2P2T,B004NFG2XW,5.0,0.3333333333333333
A3TB1OPLPWJ2FK,B0018CLWS8,5.0,0.32
A3TB1OPLPWJ2FK,B0037TUHAY,5.0,0.17805555555555555
A3TB1OPLPWJ2FK,B007794QTS,1.0,0.8
AN4HRAGRHHX1H,B001VJ0B0I,5.0,0.20694444444444446
AN4HRAGRHHX1H,B002CJIPEK,3.0,0.18076923076923077
A2Y1Z3DGWS9FL1,B0040BDZ0M,5.0,0.0
A2Y1Z3DGWS9FL1,B0089A5JY0,5.0,0.08333333333333333
A2Y1Z3DGWS9FL1,B0089A62MS,5.0,0.25
A2Y1Z3DGWS9FL1,B0089A67XM,5.0,0.0
A2QJHUMBOYTG39,B0028GY8UW,5.0,0.27445887445887446
A2QJHUMBOYTG39,B004P8JNEM,5.0,0.3234848484848485
AEV7JOT6FN814,B00028HN64,5.0,0.05740740740740741
AEV7JOT6FN814,B001B185I6,5.0,0.05992063492063493
A2EAX3QSDP8PKU,B0018CLWRE,5.0,0.3666666666666667
A2EAX3QSDP8PKU,B0018CLWS8,5.0,0.35
A1IZLA585PIMDD,B002YMHBCM,5.0,-0.78125
A1IZLA585PIMDD,B005OCX5XI,4.0,0.1625
A26QQ25ME462ZH,B0015G862M,5.0,0.21600378787878788
A26QQ25ME462ZH,B0018CK0G8,5.0,0.409375
A26QQ25ME462ZH,B003BGB24S,5.0,0.2761574074074074
A26QQ25ME462ZH,B004NFG2XW,5.0,0.375
A1BT6TL7UCIC5Y,B007OT50QY,5.0,0.019554401827129107
A1BT6TL7UCIC5Y,B00IDZTGKE,5.0,0.06457142857142856
A2QHTHGY1918Q7,B003R0LLIU,4.0,-0.12025462962962966
A2QHTHGY1918Q7,B005HN364M,5.0,0.00396825396825397
A1958RP97E0D95,B0040BDYZS,5.0,0.2748571428571428
A1958RP97E0D95,B004P8JMYI,3.0,0.040641534391534395
A3NYJ1ZCRCVO1C,B0000AH3QT,4.0,0.0
A3NYJ1ZCRCVO1C,B000W5SLB8,5.0,0.25
A1116JC9NIIGQJ,B00008DFOG,3.0,0.041666666666666664
A1116JC9NIIGQJ,B000633V3E,5.0,0.09285714285714285
A1116JC9NIIGQJ,B000633V48,3.0,-0.1875
A259NF33HPR2XR,B00063425K,5.0,0.31875000000000003
A259NF33HPR2XR,B0006345QG,5.0,0.3125
A259NF33HPR2XR,B004P3970C,5.0,0.2652777777777778
ACXURCV2K8CAY,B0018CIP6K,5.0,0.059852801519468174
ACXURCV2K8CAY,B0018CIRMM,5.0,0.00833333333333334
ASY25YMTIC2A9,B002CJIPEK,4.0,0.11992630385487527
ASY25YMTIC2A9,B00INU05N6,2.0,-0.07500000000000001
A1CMD08Z49PGKQ,B0006345MA,5.0,0.37824074074074077
A1CMD08Z49PGKQ,B001VJ0B0I,5.0,0.2481385281385281
A3VUE8MZCQ13JW,B0006346RY,5.0,0.6333333333333333
A3VUE8MZCQ13JW,B0006346S8,5.0,0.4083333333333334
AN4HRAGRHHX1H,B001VJ0B0I,5.0,0.20694444444444446
AN4HRAGRHHX1H,B002CJIPEK,3.0,0.18076923076923077
A8W9429UMGJJ3,B000W5QSZE,5.0,0.45
A8W9429UMGJJ3,B006BU77F4,5.0,0.45
AN4HRAGRHHX1H,B001VJ0B0I,5.0,0.20694444444444446
AN4HRAGRHHX1H,B002CJIPEK,3.0,0.18076923076923077
A3I1IDPYAO3WR2,B000633V3E,4.0,0.06666666666666667
A3I1IDPYAO3WR2,B000633V3O,4.0,0.0
APF5QTOIESED4,B004INIV0G,5.0,0.24444444444444446
APF5QTOIESED4,B008G50ABU,5.0,0.29
A2KOW18TFBL2VS,B0089A5YKE,5.0,-0.3499999999999999
A2KOW18TFBL2VS,B0089A5Z4Y,5.0,0.5
A1NJH2VUXKZMS5,B0018CJWPI,1.0,-0.20416666666666666
A1NJH2VUXKZMS5,B0035FPU3E,5.0,0.0
A1NJH2VUXKZMS5,B005OCX5XI,5.0,0.10312500000000005
A1NJH2VUXKZMS5,B007DI14WA,5.0,0.4777777777777778
A2DQGD2M6EZRS6,B001F2GDO4,4.0,0.3222222222222222
A2DQGD2M6EZRS6,B001F2I9YG,4.0,0.1875
A2DQGD2M6EZRS6,B0030N5HB6,4.0,0.041666666666666664
A2DQGD2M6EZRS6,B006WW8412,3.0,0.06944444444444446
A2DQGD2M6EZRS6,B007DI14WA,5.0,0.17312599681020735
A2DQGD2M6EZRS6,B00IDZT22Q,3.0,0.18416666666666665
A26MTELRHL9QJF,B00028HN3M,5.0,0.1594551282051282
A26MTELRHL9QJF,B001NY3VAI,5.0,0.05
A26MTELRHL9QJF,B001PS5J8E,5.0,0.35000000000000003
A26MTELRHL9QJF,B001Q2XSQ4,5.0,-0.25104166666666666
A26MTELRHL9QJF,B001QWDYEA,5.0,0.32708333333333334
A26MTELRHL9QJF,B002C5L3W0,5.0,0.32333333333333336
A26MTELRHL9QJF,B002C5VUNM,5.0,0.4333333333333333
A26MTELRHL9QJF,B003U0M23A,5.0,0.125
A26MTELRHL9QJF,B003U0R6EU,5.0,0.1981730769230769
A26MTELRHL9QJF,B004K2M5OI,2.0,0.22811609686609685
A33ODCMYBYASGY,B002CJIPEK,3.0,0.20909090909090908
A33ODCMYBYASGY,B006FS0NR6,5.0,0.11041666666666666
A33ODCMYBYASGY,B00HPZPID2,4.0,0.07312500000000001
A33ODCMYBYASGY,B00IDZTGKE,4.0,0.26666666666666666
A33ODCMYBYASGY,B00INU05N6,4.0,0.39450549450549455
A3MYDEEZB41F89,B000A3SJ8W,4.0,-0.039999999999999994
A3MYDEEZB41F89,B0018CJJ9W,5.0,0.06666666666666665
A3MYDEEZB41F89,B002ANA70I,5.0,0.6
AHQ13I9CI4US6,B000WFRPCY,4.0,0.016031746031746025
AHQ13I9CI4US6,B001VJ0B0I,4.0,0.0017316017316017255
AHQ13I9CI4US6,B002CJD5GI,5.0,-0.053125
AHQ13I9CI4US6,B002CJIPEK,5.0,0.2627314814814815
AHQ13I9CI4US6,B00IDZT22Q,5.0,0.19057971014492756
A32H5ISF3NRMP,B002ZNW346,2.0,0.07656250000000002
A32H5ISF3NRMP,B003P9XGDG,2.0,0.12833333333333333
A3FSUK6BB76S8U,B00063425K,5.0,0.25
A3FSUK6BB76S8U,B0027IQC6E,5.0,-0.032142857142857126
A18GWTUO7F2WJP,B000LURXOK,5.0,0.22916666666666666
A18GWTUO7F2WJP,B000WFQ64C,5.0,0.1342779648335204
A25UX6U640N2OK,B002CJIPEK,5.0,-0.1
A25UX6U640N2OK,B0030N5HB6,3.0,0.1953125
AVSRC5QCAOIIA,B000WFNQ6S,5.0,0.15500000000000003
AVSRC5QCAOIIA,B0040BDYSU,4.0,0.2668050699300699
A1HJLOBMWUBGTP,B0018CJJ9W,5.0,0.045
A1HJLOBMWUBGTP,B002ANA70I,5.0,-0.12023809523809524
A3V61GXLXP271C,B000W5QSZE,4.0,0.33878787878787875
A3V61GXLXP271C,B000W5SLB8,4.0,0.28888888888888886
A3V61GXLXP271C,B0018CIP6K,4.0,0.12815656565656564
APE2QVX35MU1D,B0018CK0EA,5.0,0.44940476190476186
APE2QVX35MU1D,B0089A5UPI,3.0,0.10416666666666667
AN4HRAGRHHX1H,B001VJ0B0I,5.0,0.20694444444444446
AN4HRAGRHHX1H,B002CJIPEK,3.0,0.18076923076923077
A6JL61SZYSI5F,B0018CE91A,5.0,0.11404220779220778
A6JL61SZYSI5F,B002AN8F52,4.0,0.14916666666666667
A3D9WQM4BDUORT,B00063425K,5.0,0.44393939393939397
A3D9WQM4BDUORT,B00DURIP7K,5.0,0.16044973544973545
A3P6E07DQG4PB7,B00379J1TM,5.0,0.29333333333333333
A3P6E07DQG4PB7,B0089A5W3S,5.0,0.2921111111111111
ACC8WXTRX6BH6,B0089A5P9O,5.0,0.504
ACC8WXTRX6BH6,B0089A67XM,5.0,0.5199999999999999
A14R9XMZVJ6INB,B000HBAJ62,5.0,0.15957516339869282
A14R9XMZVJ6INB,B0029NUGO6,4.0,0.17407407407407408
A14R9XMZVJ6INB,B005DL78KQ,4.0,0.6214285714285714
A14R9XMZVJ6INB,B005HUVW0U,3.0,0.016708754208754187
A14R9XMZVJ6INB,B00C9XLHXU,2.0,0.1233100233100233
A2BVGKCVH83RCS,B000084F62,5.0,0.0
A2BVGKCVH83RCS,B000BURCNC,4.0,0.1
A2EGV72Z2YUH0L,B000LURXOK,5.0,0.52
A2EGV72Z2YUH0L,B000LURXOU,5.0,0.44140625
A3CDGAMHYQ174I,B005OCX8VC,5.0,0.43333333333333335
A3CDGAMHYQ174I,B0085JN42Y,5.0,0.75
AJQM2AUNYBHD2,B0006345PM,5.0,0.42000000000000004
AJQM2AUNYBHD2,B0089A5Z4Y,5.0,0.0875
AJQM2AUNYBHD2,B008EXEMOU,5.0,0.0713235294117647
A1IOIT88Z969XD,B0049B1VWM,5.0,0.09523809523809523
A1IOIT88Z969XD,B0049B1VX6,5.0,0.23714285714285718
AIXN5UYUABTOE,B000QSOPN4,5.0,0.18214285714285713
AIXN5UYUABTOE,B0018CLVGQ,5.0,-0.1875
A286YGI3PSTIGI,B000N5XCQQ,5.0,-0.5
A286YGI3PSTIGI,B00388XW7Y,5.0,-0.3
A16JXFBK9ZRBY1,B0018CJYTC,5.0,0.75
A16JXFBK9ZRBY1,B0018CLWRE,5.0,0.46249999999999997
A16JXFBK9ZRBY1,B003IRIEEG,5.0,0.6625
A16JXFBK9ZRBY1,B003R0LL1C,4.0,0.48
A276BKCK4ZE7EW,B0018CE91A,5.0,0.030618686868686882
A276BKCK4ZE7EW,B001B04Z2M,3.0,0.11388888888888889
A276BKCK4ZE7EW,B0026LIWFG,2.0,-0.135
A276BKCK4ZE7EW,B003R0LLIU,5.0,-0.014204545454545464
A276BKCK4ZE7EW,B00A47LGL6,2.0,-0.08527777777777779
A215WH6RUDUCMP,B001F2GDO4,5.0,0.20833333333333334
A215WH6RUDUCMP,B001VJ0B0I,5.0,0.26298850574712646
A215WH6RUDUCMP,B002CJIPEK,5.0,0.1694244644244644
A215WH6RUDUCMP,B00DURIOI0,5.0,0.25134469696969697
ATFCNG3WT55JF,B0018CDV6E,5.0,0.10439560439560437
ATFCNG3WT55JF,B0047CRDNO,5.0,0.0
A3RFXWXO6HEO3E,B003ALMW0M,5.0,0.2099206349206349
A3RFXWXO6HEO3E,B007JY4E98,5.0,5.551115123125783e-17
A3DIS5O83SQJWW,B001VJ0B0I,4.0,0.16509740259740258
A3DIS5O83SQJWW,B003MQN33U,4.0,0.1255411255411255
A2PFDHD19YR0MR,B0018CIRMM,5.0,0.31428571428571433
A2PFDHD19YR0MR,B001L47B9W,5.0,0.3115259740259741
A2PFDHD19YR0MR,B001TM2A5G,5.0,0.4000000000000001
A2PFDHD19YR0MR,B001TM3XKW,5.0,0.10595035173160174
A2PFDHD19YR0MR,B004SBMS9I,5.0,0.06672932330827068
A2PFDHD19YR0MR,B00BIYLHVS,3.0,0.23876488095238096
A2VBL3JMMB282U,B0026KG0DI,5.0,0.07222222222222224
A2VBL3JMMB282U,B004QM0OFY,5.0,0.41500000000000004
A16FJCO1M6PAO9,B000W5SLB8,5.0,0.2916666666666667
A16FJCO1M6PAO9,B004CQZQQG,5.0,0.22285714285714286
A3S67K21HSTPOZ,B002WF77B6,5.0,0.5
A3S67K21HSTPOZ,B004INAQTK,5.0,0.5
A3S67K21HSTPOZ,B004INIV0G,5.0,0.8
A2AMSFMUWXREZZ,B000FN9S78,5.0,0.3263492063492064
A2AMSFMUWXREZZ,B007GCGO64,5.0,0.057500000000000016
A1PLSPEF17MLP8,B0089A5P9O,5.0,0.4125
A1PLSPEF17MLP8,B0089A62MS,5.0,0.24666666666666667
A118QNS3ZPK5BD,B0000TSQ6G,5.0,-0.06212121212121212
A118QNS3ZPK5BD,B0006346S8,5.0,0.0
A1NZ2MHJMUZJ0I,B0018CJYTC,3.0,0.2
A1NZ2MHJMUZJ0I,B0018CLWRE,3.0,0.2333333333333333
A25C5MVVCIYT5D,B003MQN33U,1.0,0.06921296296296296
A25C5MVVCIYT5D,B00IDZTGKE,5.0,0.16025510204081636
A1KWJS21XOL3EE,B003IRJTCC,5.0,0.12925925925925927
A1KWJS21XOL3EE,B006BU77E0,5.0,0.3203571428571429
ABMFVVV18MLLT,B000A3SJ8W,5.0,0.17708333333333334
ABMFVVV18MLLT,B0018CJJ9C,5.0,0.17708333333333334
ABMFVVV18MLLT,B0018CJJ9W,5.0,0.031250000000000014
A11C2FBX83TS07,B000W5N2D0,5.0,0.046590909090909086
A11C2FBX83TS07,B0018CDV6E,4.0,0.16930014430014434
A11C2FBX83TS07,B0018CFR1Q,5.0,-0.09416666666666666
A11C2FBX83TS07,B0050HZ9G8,5.0,-0.08129629629629628
A11C2FBX83TS07,B005HUVS0E,4.0,0.05850340136054422
A11C2FBX83TS07,B005HUVT6M,5.0,-0.10999999999999997
A11C2FBX83TS07,B007OT52H6,5.0,-0.1734375
A3JOC5GRT129FW,B000N5XCQG,3.0,0.009027777777777784
A3JOC5GRT129FW,B000N648JU,5.0,0.1578690476190476
AV5K7447EKNVA,B0018CJJ9W,5.0,0.75
AV5K7447EKNVA,B003R0LL1C,5.0,0.0
A11IFQCCFO4U7O,B000N5XCPM,3.0,0.2708333333333333
A11IFQCCFO4U7O,B003IRIEEG,4.0,0.02619047619047619
A11IFQCCFO4U7O,B003R0LL1C,2.0,0.0
AN4HRAGRHHX1H,B001VJ0B0I,5.0,0.20694444444444446
AN4HRAGRHHX1H,B002CJIPEK,3.0,0.18076923076923077
AN4HRAGRHHX1H,B001VJ0B0I,5.0,0.20694444444444446
AN4HRAGRHHX1H,B002CJIPEK,3.0,0.18076923076923077
AQOJO8Z2ZSOJU,B000N5XCRU,5.0,0.13999999999999999
AQOJO8Z2ZSOJU,B000N62E4G,3.0,0.033511131725417434
AQOJO8Z2ZSOJU,B004LWGLM4,5.0,0.12658333333333333
A22VNXHU6IZ5MT,B001VJ0B0I,4.0,0.19166666666666665
A22VNXHU6IZ5MT,B002CJIPEK,4.0,0.2
A22VNXHU6IZ5MT,B004QLX0LA,4.0,0.6
A22VNXHU6IZ5MT,B004Y6KK6K,4.0,0.14666666666666664
A33ECPWPO5YMBK,B001J5R8H8,3.0,-0.009259259259259238
A33ECPWPO5YMBK,B002GJ72XQ,5.0,0.4214285714285715
A33ECPWPO5YMBK,B0085JN42Y,5.0,0.17045454545454544
ARXU3FESTWMJJ,B003ALMW0M,3.0,0.09476190476190476
ARXU3FESTWMJJ,B00IDZT294,3.0,0.15084033613445377
A3VR1FWVNS6N39,B007T9WINC,5.0,-0.03229166666666666
A3VR1FWVNS6N39,B00B4XFWGE,5.0,-0.0008996212121212266
AFUFC7TDYE6W3,B000NVBVCC,5.0,0.1860576923076923
AFUFC7TDYE6W3,B00170D748,5.0,0.5333333333333333
A1T4WP46IH62CJ,B00DURIOI0,4.0,0.2890873015873016
A1T4WP46IH62CJ,B00HPZEM34,4.0,0.271875
ANUUF3N6B9NTA,B0009F5RXG,3.0,0.000378787878787885
ANUUF3N6B9NTA,B004Y8TVN6,3.0,0.11863636363636365
A1MP3NBX7MTK9P,B00008DFOG,5.0,0.3620833333333333
A1MP3NBX7MTK9P,B00AU0SX7C,5.0,0.38899999999999996
AW4KDLLRICZDN,B000WAFJ0E,5.0,0.35
AW4KDLLRICZDN,B001PR18U8,5.0,0.1
AW4KDLLRICZDN,B00A48WHDQ,5.0,0.8
A28ZDVY6NV75P,B000W5P0KI,5.0,0.15416666666666667
A28ZDVY6NV75P,B000W5SLHW,5.0,0.13202614379084968
A28ZDVY6NV75P,B001F2GDO4,3.0,0.16
A28ZDVY6NV75P,B003EGX5SG,5.0,0.15165343915343915
A1UYKK9HTOUWS3,B000VK33C6,1.0,0.12573333333333336
A1UYKK9HTOUWS3,B003P9XGDG,1.0,0.24791666666666667
A1BNZ1YYVZOCKH,B000633V3Y,5.0,0.253125
A1BNZ1YYVZOCKH,B000633V48,5.0,0.03333333333333334
A3FD3BHIUYIFPD,B002CJIPEK,3.0,0.023660714285714313
A3FD3BHIUYIFPD,B004QLX0LA,4.0,0.1777116402116402
A3FD3BHIUYIFPD,B004Y6KK6K,5.0,0.0334735576923077
A3FD3BHIUYIFPD,B00HPZEM34,4.0,0.13150793650793652
A3FD3BHIUYIFPD,B00IDZT294,4.0,0.2447058823529412
A2OCDK0BOW6UCY,B001VJ0B0I,3.0,0.18510976021614314
A2OCDK0BOW6UCY,B002CJIPEK,2.0,0.08071989738656406
A2OCDK0BOW6UCY,B004Y6KK6K,4.0,0.10385185185185188
A2OCDK0BOW6UCY,B00DURIOI0,4.0,0.19553809523809523
A2OCDK0BOW6UCY,B00HPZEMPM,4.0,0.07185930735930737
A2OCDK0BOW6UCY,B00HPZPID2,4.0,0.11594944150499707
A2OCDK0BOW6UCY,B00IDZT22Q,4.0,0.031201277355123506
A2OCDK0BOW6UCY,B00IDZT294,4.0,0.10263480392156864
A2OCDK0BOW6UCY,B00IDZTGKE,4.0,0.16475885225885223
AN4HRAGRHHX1H,B001VJ0B0I,5.0,0.20694444444444446
AN4HRAGRHHX1H,B002CJIPEK,3.0,0.18076923076923077
ABKXLMBYFEWB1,B0048Z6UZC,3.0,-0.025000000000000022
ABKXLMBYFEWB1,B004ZIGT44,5.0,-0.1388888888888888
A15Q9YEG1XPEJN,B002CJIPEK,4.0,0.050137741046831955
A15Q9YEG1XPEJN,B00IDZTGKE,4.0,0.10617621015348289
A15Q9YEG1XPEJN,B00INU05N6,2.0,-0.04624999999999999
ATZAD00EIVTF4,B0000TSQ6G,2.0,0.17821969696969694
ATZAD00EIVTF4,B000QSLY6K,1.0,0.07638888888888888
ATZAD00EIVTF4,B001J5R7YW,1.0,-0.10027777777777777
ATZAD00EIVTF4,B001QCKS4O,1.0,-0.01921296296296297
ATZAD00EIVTF4,B0026M4NRQ,1.0,0.0861111111111111
ATZAD00EIVTF4,B002CJIPEK,1.0,-0.019421101774042965
ATZAD00EIVTF4,B003766HZ6,1.0,-0.11568627450980393
ATZAD00EIVTF4,B00393C3F0,1.0,0.08942307692307692
ATZAD00EIVTF4,B0048Z6UZC,5.0,0.09149404761904759
ATZAD00EIVTF4,B006FS0NR6,1.0,-0.1
ATZAD00EIVTF4,B008G50ABU,5.0,0.1625
AN4HRAGRHHX1H,B001VJ0B0I,5.0,0.20694444444444446
AN4HRAGRHHX1H,B002CJIPEK,3.0,0.18076923076923077
A2Z4HOWGB3O2NP,B001PS5J8E,4.0,0.1611979166666667
A2Z4HOWGB3O2NP,B0050KCLSO,5.0,0.13674242424242428
A132ETQPMHQ585,B000VK33C6,2.0,0.4226190476190476
A132ETQPMHQ585,B0018CIP6K,5.0,0.2767191142191142
A132ETQPMHQ585,B003ALMW0M,5.0,0.16557142857142856
A132ETQPMHQ585,B003IRJTCC,5.0,0.325
A2QVU8G8ZPPW7V,B0018CJJ9C,5.0,0.15316091954022995
A2QVU8G8ZPPW7V,B003C5NT0I,5.0,0.08750000000000001
A3E84TTBJ2S289,B00609PJIS,5.0,0.24713636363636365
A3E84TTBJ2S289,B0089A5JY0,3.0,-0.16666666666666666
A32PCQUZX8LHSY,B0006345QG,5.0,0.17685185185185184
A32PCQUZX8LHSY,B0089A6VC4,5.0,0.23409090909090907
A3V61GXLXP271C,B000W5QSZE,4.0,0.33878787878787875
A3V61GXLXP271C,B000W5SLB8,4.0,0.28888888888888886
A3V61GXLXP271C,B0018CIP6K,4.0,0.12815656565656564
A23KDA686N6T4Y,B001F2GDO4,2.0,0.013219696969696978
A23KDA686N6T4Y,B001VJ0B0I,3.0,0.1044011544011544
A23KDA686N6T4Y,B002CJIPEK,4.0,0.19890109890109892
A23KDA686N6T4Y,B003MQN33U,5.0,0.253125
A23KDA686N6T4Y,B00HPZPIE6,5.0,0.3125
A13W23V07YXO2N,B000W5SLB8,5.0,0.6
A13W23V07YXO2N,B000W5U5H6,5.0,0.4390476190476191
AHRKNAVOFIQG0,B0018CFQJO,5.0,0.05065120065120064
AHRKNAVOFIQG0,B003SEATYC,4.0,0.038007054673721355
AHRKNAVOFIQG0,B004QLX0LA,4.0,0.07990155677655678
AHRKNAVOFIQG0,B005UV1IVY,5.0,-0.03749999999999999
AN4HRAGRHHX1H,B001VJ0B0I,5.0,0.20694444444444446
AN4HRAGRHHX1H,B002CJIPEK,3.0,0.18076923076923077
A2IFGGXG3YV3Y6,B001VJ0B0I,1.0,0.17045454545454544
A2IFGGXG3YV3Y6,B002CJIPEK,3.0,0.1516156462585034
A2IFGGXG3YV3Y6,B00IDZT22Q,4.0,0.525
A2PHG52IUH5V7N,B000W5SLHW,3.0,0.2
A2PHG52IUH5V7N,B003EGX5SG,3.0,0.41111111111111115
A3N9C9OXQLADYO,B0074JN05W,5.0,0.35000000000000003
A3N9C9OXQLADYO,B008EXFSLQ,5.0,-0.005208333333333336
A3PHDH8YUYBYKG,B0009YUI86,1.0,0.16009844322344327
A3PHDH8YUYBYKG,B0032BH4K8,5.0,0.30982905982905984
A35EUZOPYC7Z9P,B000634160,3.0,-0.040404040404040414
A35EUZOPYC7Z9P,B000VK339Y,5.0,-0.0037037037037036934
A12ANFNOSMW5VD,B00C9XLHXU,5.0,0.057777777777777775
A12ANFNOSMW5VD,B00HPZEJPK,5.0,0.030138888888888916
A12ANFNOSMW5VD,B00INU05N6,4.0,0.1625
A34JS3CSLGZ5T4,B000NVBVCC,5.0,0.49652777777777773
A34JS3CSLGZ5T4,B000VK339Y,5.0,0.08294642857142856
A34JS3CSLGZ5T4,B002CJD5GI,5.0,0.15138888888888888
A1WOMXOEX90ARI,B0002AB9FS,2.0,-0.08148148148148149
A1WOMXOEX90ARI,B000W5QSZE,3.0,0.07096774193548387
A1WOMXOEX90ARI,B000W5SLB8,3.0,0.07096774193548387
A1WOMXOEX90ARI,B00C97O83W,4.0,0.05870634920634919
A1DYNEMS8PB7X4,B0002AB9FS,5.0,0.18622448979591835
A1DYNEMS8PB7X4,B0051F3AJW,5.0,0.15882352941176472
A1Z2W8DZFUAJGP,B0009X63VS,5.0,0.65
A1Z2W8DZFUAJGP,B000WFEODW,5.0,0.33888888888888885
A1KYJ29K6KJLBF,B006BU77A4,2.0,0.25
A1KYJ29K6KJLBF,B006BU77F4,5.0,0.62
A2OQTWEJU5WXAW,B000W5SLB8,5.0,0.2868333333333334
A2OQTWEJU5WXAW,B0018CLWRE,5.0,0.14657894736842106
AA460WUKL3BC6,B001VJ0B0I,4.0,0.2471428571428571
AA460WUKL3BC6,B0030N5HB6,3.0,0.0683080808080808
A3BP5FCIU3OBM7,B000W5QSZE,5.0,0.4375
A3BP5FCIU3OBM7,B0018CIP6K,5.0,-0.03333333333333333
AYNTULRNAIPNY,B001VJ0B0I,3.0,0.12426739926739927
